#;Indikator BHS;Indicator English;Focus Group;Concept;F;M;Y;T;Code 1;Code 2;Comments;Code 1 ;Subcode 1;Subcat 1 name;Code 2;Subcode 2;Subcat 2 name;Dimension 1;Dimension 2;M-F;Min (M,F,Y);Imp score;Imp-F;Imp-M;Imp-Y;Imp-Cat1;Imp-Cat2
122;Mladi ljudi iz Mostara nisu prisiljeni ići u inostranstvo zbog posla.;Young people in Mostar are not forced to go abroad because of employment;women;life together;;1.0;1.0;2;15.4;20.5;;15;4.0;Livelihoods;20;5;Youth employment;Culture & Society;Economic Activity & Livelihoods;;;0.69379;0.0;1.433628;0.915254;0.3074;0.54
137;Muslimansko dijete se igra s Antom bez ikakvih problema.;Salahudin (a Muslim child) plays with Ante (a Christian child) with no problems at all;men;life together;;1.0;1.0;2;6.9;15.5;;6;9.0;Ethno-religious identity;15;5;Inclusion;Culture & Society;Culture & Society;-1.0;1.0;0.69379;0.0;1.433628;0.915254;0.052224;0.548387
152;Nema otpada na Rondu;There is no garbage at Rondo;youth;life together;1.0;1.0;;2;18.2;3.1;;18;2.0;Waste prevention;3;10.0;Open Spaces;Rights & Dignity;Culture & Society;;;0.69379;0.915254;1.433628;0.0;0.241791;0.636364
155;Neškolovane došle ne dobijaju poslove za koje nisu kvalifikovani.;Uneducated newcomers do not get jobs for which they are not qualified.;women;life together;;;2.0;2;4.2;20.2;;4;2.0;Corruption;20;2.0;Hiring & employment;Rights & Dignity;Economic Activity & Livelihoods;0.0;2.0;0.69379;0.0;0.0;1.830508;0.503106;0.54
171;Penzioneri mogu priuštiti odlazak u pozorište/kazalište barem jednom mjesečno, jer karta košta 5 KM.;Retired people can afford going to the theater at least once a month since the ticket costs 5 BAM.;women;life together;;2.0;;2;11.0;;;11;0.0;Socializing;0;0;0;Culture & Society;0;;;0.69379;0.0;2.867257;0.0;3.56044;0.0
197;Postoji velik broj miješanih brakova;There is a large number of mixed marriages;youth;life together;1.0;1.0;;2;6.9;;;6;9.0;Ethno-religious identity;0;0;0;Culture & Society;0;;;0.69379;0.915254;1.433628;0.0;0.052224;0.0
200;Postoji više pozorišta i kazališta u Mostaru, u koje je svako dobrodošao.;There are more theatres in Mostar in which everyone is warmly welcome.;women;life together;1.0;;1.0;2;11.1;6.3;;11;10.0;Cafes and Space;6;3.0;Social Trust;Culture & Society;Culture & Society;;;0.69379;0.915254;0.0;0.915254;3.56044;0.712121
201;Povjerenik MZ Podhum prijavljuje komunalne probleme Gradskoj upravi Mostar.;The commissioner of MZ Podhum reports the local problems to Mostar's city government;men;life together;1.0;;1.0;2;9.6;9.4;;9;6.0;Mjesna zajednica;9;4.0;Accessibility;Rights & Dignity;Rights & Dignity;;;0.69379;0.915254;0.0;0.915254;0.538206;0.651163
215;Rukometni klubovi iz Mostara se dobro slažu;All handball teams in Mostar get along well;youth;life together;;;2.0;2;12.0;6.3;;12;0.0;Sport;6;3.0;Social Trust;Culture & Society;Culture & Society;;;0.69379;0.0;0.0;1.830508;2.103896;0.712121
220;Sortirani otpad ne završava na jednoj gomili u Uborku;Sorted waste does not end up on one pile at Uborak;youth;life together;;1.0;1.0;2;18.1;10.6;;18;10.0;Waste management Services;10;6.0;Public utilities;Rights & Dignity;Rights & Dignity;;;0.69379;0.0;1.433628;0.915254;0.241791;0.631579
222;Stanari ne ostave kesu smeća ispred svojih vrata ili pored lifta i čekaju da neko drugi njihovo smeće iznese u kontejner;Tenants do not leave a garbage bag in front of their door or next to the elevator and wait for someone else to take their garbage to the container;youth;life together;1.0;;1.0;2;18.2;3.2;;18;2.0;Waste prevention;3;2.0;Public Ownership;Rights & Dignity;Culture & Society;1.0;1.0;0.69379;0.915254;0.0;0.915254;0.241791;0.636364
235;Sva tri naroda treba da skinu 3 pokvarene glave koje ih vode.;All three nationalities have to take off their three broken/otten heads that are leading them.;women;life together;;1.0;1.0;2;6.9;4.2;;6;9.0;Ethno-religious identity;4;2.0;Corruption;Culture & Society;Rights & Dignity;;;0.69379;0.0;1.433628;0.915254;0.052224;0.608696
236;Svaka osoba dobiva uslugu u Domu Zdravlja a da ne mora nikoga poznavati;Every person can get service at the Community healthcare center without having to know someone;women;life together;1.0;;1.0;2;4.2;23.2;;4;2.0;Corruption;23;2.0;0;Rights & Dignity;Rights & Dignity;1.0;1.0;0.69379;0.915254;0.0;0.915254;0.503106;0.333333
251;U javnim preduzećima na jednom radnom mjestu ne rade tri osobe.;In public companies, three people do not work one job.;men;life together;1.0;1.0;;2;20.2;4.2;;20;2.0;Hiring & employment;4;2.0;Corruption;Economic Activity & Livelihoods;Rights & Dignity;;;0.69379;0.915254;1.433628;0.0;0.12;0.608696
252;U javnim preduzećima ne vlada nepotizam.;Nepotism does not rule in public utility companies.;men;life together;2.0;;;2;4.2;10.6;;4;2.0;Corruption;10;6.0;Public utilities;Rights & Dignity;Rights & Dignity;;;0.69379;1.830508;0.0;0.0;0.503106;0.631579
257;U Mostaru ljudi idu i na pogrebe i na dženaze.;In Mostar, people go to both Catholic and Muslim funerals.;men;life together;;1.0;1.0;2;14.2;1.3;;14;2.0;Interfaith relations;1;3.0;Social;Culture & Society;Culture & Society;;;0.69379;0.0;1.433628;0.915254;11.571429;0.782609
265;U Mostaru nema murala sa slikama ratnih zločinaca.;There aren't any murals of war criminals in Mostar;men;life together;;1.0;1.0;2;7.1;;;7;10.0;Memorialization;0;0;0;Dealing with the Past;0;;;0.69379;0.0;1.433628;0.915254;4.909091;0.0
267;U Mostaru niko ne osuđuje pojedince koji su u ratu izgubili nekoga bliskog, ako se distancira od ljudi, koji imaju istu nacionalnosti kao i osobe koje su mu/joj ubili blisku osobu.;In Mostar, no one condemns individuals who lost someone close to them in the war if they distance themselves from people of the same nationality as those who killed a person close to them.;women;life together;1.0;;1.0;2;6.1;7.1;;6;10.0;Us V Them;7;10.0;Memorialization;Culture & Society;Dealing with the Past;;;0.69379;0.915254;0.0;0.915254;0.052224;1.090909
269;U Mostaru postoje višenacionalna udruženja.;There are multi-national associations in Mostar;men;life together;;;2.0;2;9.7;6.9;;9;7.0;Citizens' associations;6;9.0;Ethno-religious identity;Rights & Dignity;Culture & Society;;;0.69379;0.0;0.0;1.830508;0.538206;0.712121
270;U Mostaru postoje višenacionalni sportski klubovi.;There are multi-national sports clubs in Mostar;men;life together;;1.0;1.0;2;12.4;1.3;;12;4.0;Inclusion;1;3.0;Social;Culture & Society;Culture & Society;;;0.69379;0.0;1.433628;0.915254;2.103896;0.782609
271;U Mostaru postoji igrališta gdje se djeca mogu upoznavati kroz igru.;There are playgrounds in Mostar where children can get to know each other through games;women;life together;;;2.0;2;3.1;15.5;;3;10.0;Open Spaces;15;5;Inclusion;Culture & Society;Culture & Society;0.0;2.0;0.69379;0.0;0.0;1.830508;0.084156;0.548387
276;U Mostaru se ljudi druže u parku.;In Mostar, people spend time together in parks;men;life together;;2.0;;2;3.1;11.0;;3;10.0;Open Spaces;11;0;Socializing;Culture & Society;Culture & Society;;;0.69379;0.0;2.867257;0.0;0.084156;1.076923
290;U privatnika jedan čovjek ne radi posao za dva čovjeka.;Being employed in a private company one person does not do the work of two people.;men;life together;1.0;;1.0;2;20.3;;;20;3.0;Worker's protection and rights;0;0;0;Economic Activity & Livelihoods;0;1.0;1.0;0.69379;0.915254;0.0;0.915254;0.12;0.0
305;Ultrasi se više međusobno ne tuku;Ultras (Zrinjski fan club) do not fight among each other anymore.;youth;life together;;1.0;1.0;2;4.1;;;4;10.0;Sport & Hooliganism;0;0;0;Rights & Dignity;0;-1.0;1.0;0.69379;0.0;1.433628;0.915254;0.503106;0.0
321;Želimo da recikliram;We want to recycle;youth;life together;;;2.0;2;18.2;3.2;;18;2.0;Waste prevention;3;2.0;Public Ownership;Rights & Dignity;Culture & Society;0.0;2.0;0.69379;0.0;0.0;1.830508;0.241791;0.636364
326;Žena rođena u miješanom braku i kojoj su otac i brat ubijeni u ratu, može da živi sa svim ljudima u Mostaru, bez obzira na njihovu nacionalnost.;A woman born in a mixed marriage and whose father and brother were killed in the war can live with all people in Mostar, regardless of their nationality.;women;life together;1.0;;1.0;2;7.1;6.9;;7;10.0;Memorialization;6;9.0;Ethno-religious identity;Dealing with the Past;Culture & Society;1.0;1.0;0.69379;0.915254;0.0;0.915254;4.909091;0.712121
330;Žena zdravstvena radnica uživa da pomaže ljudima, bez obzira na njihovu vjeru.;A female medical worker enjoys helping people regardless of their religion;women;life together;1.0;1.0;;2;6.9;23.3;;6;9.0;Ethno-religious identity;23;3.0;0;Culture & Society;Rights & Dignity;0.0;1.0;0.69379;0.915254;1.433628;0.0;0.052224;0.333333
331;Žena, koja je obučena u skladu s muslimanskim običajima, je tokom 10 godina života u Podhumu eliminisala sve predrasude o jazu između različitih nacionalnosti.;The woman, who dresses in accordance with Muslim customs, eliminated all (her) prejudices about the gap between different nationalities during her 10 years of living in Podhum.;women;life together;1.0;;1.0;2;14.2;6.0;;14;2.0;Interfaith relations;6;0;Social Relations;Culture & Society;Culture & Society;1.0;1.0;0.69379;0.915254;0.0;0.915254;11.571429;0.712121
332;Žene iz Gruda, Širokog Brijega, koje rade u Mostaru, žele da pređu na lijevu stranu.;Women from Grude and Široki Brijeg, working in Mostar want to cross to the left side of the city.;women;life together;2.0;;;2;2.3;3.2;;2;3.0;Movement;3;2.0;Public Ownership;Security;Culture & Society;2.0;2.0;0.69379;1.830508;0.0;0.0;1.851429;0.636364
2;Djeca se druže ispred zgrada u naseljima, a ne idu u igraonice.;Children hang out in the neighbourhood in front of the buildings and don't go to playgrounds;women;life together;1.0;;;1;15.0;3.1;;15;0.0;Youth;3;10.0;Open Spaces;Culture & Society;Culture & Society;1.0;1.0;0.346895;0.915254;0.0;0.0;0.1537;0.318182
4;Gradsko zemljište koriste građani, a ne samo pojedinci.;Public land is used by every citizen and not just the individuals;men;life together;1.0;;;1;4.2;3.1;;4;2.0;Corruption;3;10.0;Open Spaces;Rights & Dignity;Culture & Society;1.0;1.0;0.346895;0.915254;0.0;0.0;0.251553;0.318182
6;Ljudi, koji su došli s drugim običajima u Mostar, se približavaju kulturi koja vlada u Mostaru.;People who came to Mostar with other customs are getting closer to the culture that prevails in Mostar.;men;life together;;;1.0;1;1.3;6.0;;1;3.0;Social;6;0;Social Relations;Culture & Society;Culture & Society;0.0;1.0;0.346895;0.0;0.0;0.915254;0.782609;0.356061
11;Žena iz Podhuma, koja je obučena u skladu sa muslianskim običajima, pješke svaki dan prolazi pored crkve i hoda ulicama bez ikavih problema;A woman from Podhum, who is dressed in accordance with Muslim customs, walks past the church every day and walks the streets without any problems.;women;life together;;;1.0;1;14.2;22.3;;14;2.0;Interfaith relations;22;3.0;Safety and comfort;Culture & Society;Culture & Society;0.0;1.0;0.346895;0.0;0.0;0.915254;5.785714;0.166667
22;Centar za tehničku kulturu, gdje ima radionica robotike i maketarstva, je jedan od pokretača suživota u Mostaru;One of the promoters of coexistence in Mostar is the technical center with their robotics and model making workshops;youth;life together;;;1.0;1;19.2;1.0;;19;2.0;Non-school based education;1;0;Integration and Acceptance;Rights & Dignity;Culture & Society;;;0.346895;0.0;0.0;0.915254;0.482143;0.391304
23;Čovjeku nije sasvim dovoljno da bude sam kući i prati vijesti.;It is not enough for someone just to be at home alone and watch the news;men;life together;;;1.0;1;11.3;6.0;;11;3.0;Individual Leisure;6;0;Social Relations;Culture & Society;Culture & Society;0.0;1.0;0.346895;0.0;0.0;0.915254;1.78022;0.356061
26;Djeca Bošnjaci, Srbi i Hrvati imaju interakciju kroz zajedničke aktivnosti u Mostaru.;Bosniak, Serb and Croat children interact through joint activities in Mostar;men;life together;;;1.0;1;6.9;15.5;;6;9.0;Ethno-religious identity;15;5;Inclusion;Culture & Society;Culture & Society;;;0.346895;0.0;0.0;0.915254;0.026112;0.274194
39;Etnički raznolike zajednice/gradovi* imaju više naučnika i umjetnika;Ethnically diverse communities/cities have more scientists and artists;youth;life together;;;1.0;1;6.9;;"Ask Julianne; this is about occupation to me more than education. But I wonder if this is about brain drain or what (the cause) - let's ask the facilitators who were there.";6;9.0;Ethno-religious identity;0;0;0;Culture & Society;0;;;0.346895;0.0;0.0;0.915254;0.026112;0.0
42;Grad Mostar nije podijeljen na lijevu i zapadnu stranu.;The city of Mostar is not divided on east (left) and west (right) side;women;life together;1.0;;;1;7.0;3.4;;7;0.0;Legacies of War;3;4.0;Integration;Dealing with the Past;Culture & Society;;;0.346895;0.915254;0.0;0.0;2.454545;0.318182
48;Igrališta za djecu povezuju i roditelje, jer i oni tu dolaze i pričaju s drugim roditeljima.;Playgrounds connect the parents as well, because they go there and talk to each other;men;life together;1.0;;;1;3.1;11.0;;3;10.0;Open Spaces;11;0;Socializing;Culture & Society;Culture & Society;;;0.346895;0.915254;0.0;0.0;0.042078;0.538462
49;Ima besplatnih prilika za psihološko savjetovanje (Youth Power);There are opportunities for free psychological counseling (Youth Power);youth;life together;;;1.0;1;15.2;9.7;;15;2.0;Infrastructure;9;7.0;Citizens' associations;Culture & Society;Rights & Dignity;0.0;1.0;0.346895;0.0;0.0;0.915254;0.1537;0.325581
50;Ima postavljeni kanti za smeće po trotoaru;There are placed garbage bins on the side walk;youth;life together;;;1.0;1;18.1;10.6;;18;10.0;Waste management Services;10;6.0;Public utilities;Rights & Dignity;Rights & Dignity;;;0.346895;0.0;0.0;0.915254;0.120896;0.315789
51;Ima više nego 3-4 mjesta postavljenih kanti za reciklažu otpada u gradu.;There are more than 3-4 places for waste recycling bins in the city.;youth;life together;1.0;;;1;18.1;10.6;;18;10.0;Waste management Services;10;6.0;Public utilities;Rights & Dignity;Rights & Dignity;;;0.346895;0.915254;0.0;0.0;0.120896;0.315789
79;Ljudi bacaju otpad u kontejner, a ne pored njega;People throw garbage into the bin and not leave it next to it;youth;life together;;;1.0;1;18.1;3.2;;18;10.0;Waste management Services;3;2.0;Public Ownership;Rights & Dignity;Culture & Society;;;0.346895;0.0;0.0;0.915254;0.120896;0.318182
80;Ljudi hodaju gradom bez straha da će ih neko pregaziti autom;People walk around the city without the fear of being run over by a car.;women;life together;1.0;;;1;21.3;2.0;;21;3.0;Pedestrian Safety;2;0;Tranquility/Security;Culture & Society;Security;;;0.346895;0.915254;0.0;0.0;4.5;0.28
83;Ljudi koji iznajmljuju stanove u soliterima učestvuju u zajedničkim troškovima;People renting their flats in the apartment buildings participate in common expenses;women;life together;1.0;;;1;3.2;6.12;;3;2.0;Public Ownership;6;12.0;Neighbor Relations;Culture & Society;Culture & Society;1.0;1.0;0.346895;0.915254;0.0;0.0;0.042078;0.356061
89;Ljudi nisu ljubomorni ako neko u gradu ima dobro auto.;People aren't jealous when someone has a good car in the city;men;life together;;1.0;;1;6.0;21.0;;6;0.0;Social Relations;21;0;Motor Vehicles;Culture & Society;Culture & Society;-1.0;1.0;0.346895;0.0;1.433628;0.0;0.026112;0.444444
91;Ljudi sa strane (Široki, Podveležje, itd.) koji žive u Mostaru se ponačaju kao i starosjedioci.;Newcomers from Široki Brijeg, Podveležje, etc. behave as the native ones;women;life together;1.0;;;1;6.3;6.0;;6;3.0;Social Trust;6;0;Social Relations;Culture & Society;Culture & Society;1.0;1.0;0.346895;0.915254;0.0;0.0;0.026112;0.356061
95;Ljudi se osjećaju fino u svom gradu zato jer imaju posao.;People feel good in their city because they have a job;women;life together;;;1.0;1;20.2;3.2;;20;2.0;Hiring & employment;3;2.0;Public Ownership;Economic Activity & Livelihoods;Culture & Society;0.0;1.0;0.346895;0.0;0.0;0.915254;0.06;0.318182
107;Ljudi u Podhumu ne bacaju smeće na vrh zgrade;In Podhum, people don't throw garbage at the top of the building;youth;life together;1.0;;;1;18.2;3.2;;18;2.0;Waste prevention;3;2.0;Public Ownership;Rights & Dignity;Culture & Society;1.0;1.0;0.346895;0.915254;0.0;0.0;0.120896;0.318182
108;Ljudi u Podhumu nemaju nikakvih sukoba.;People in Podhum don't have any conflicts;men;life together;;;1.0;1;2.0;6.3;;2;0.0;Tranquility/Security;6;3.0;Social Trust;Security;Culture & Society;;;0.346895;0.0;0.0;0.915254;0.925714;0.356061
109;Ljudi u Podhumu nisu razjedinjeni.;People in Podhum are not divided;men;life together;;;1.0;1;6.3;;;6;3.0;Social Trust;0;0;0;Culture & Society;0;0.0;1.0;0.346895;0.0;0.0;0.915254;0.026112;0.0
115;Ljudi zajedno čiste okoliš oko svojih zgrada u Mostaru.;People clean together around their buildings in Mostar;women;life together;1.0;;;1;3.2;18.3;;3;2.0;Public Ownership;18;3.0;Environmental Restoration;Culture & Society;Rights & Dignity;;;0.346895;0.915254;0.0;0.0;0.042078;0.298507
118;Mediji svojim nacionalističkim izvještavanjem* ne odvlače čovjeka od čovjeka.;The media, with its nationalist reporting *, does not distract man from man.;men;life together;;1.0;;1;13.0;8.1;;13;0.0;Media;8;10.0;Effect;Culture & Society;Culture & Society;;;0.346895;0.0;1.433628;0.0;162.0;1.0
121;Mlađe generacije (25 godina) nisu navikle na podjele u Mostaru.;Younger generations (25-year-olds) aren't used to divisions in Mostar;men;life together;1.0;;;1;15.5;7.6;;15;5.0;Inclusion;7;6.0;Intergroup;Culture & Society;Dealing with the Past;1.0;1.0;0.346895;0.915254;0.0;0.0;0.1537;0.545455
127;Mostarci dobijaju priliku da se zaposle, jer su se „došle“ vratile odakle su došli.;The locals/Mostarians get a chance at employment because the newcomers went back to their places they came from.;women;life together;;;1.0;1;20.2;6.1;;20;2.0;Hiring & employment;6;1900-01-10 00:00:00;Us V Them;Economic Activity & Livelihoods;Culture & Society;0.0;1.0;0.346895;0.0;0.0;0.915254;0.06;0.356061
138;MZ Podhum dostavlja Gradskom vijeću probleme, koje su iznijeli građani.;MZ Podhum submits problems raised by citizens to the City Council.;men;life together;;1.0;;1;9.6;9.3;;9;6.0;Mjesna zajednica;9;3.0;Political functionality;Rights & Dignity;Rights & Dignity;;;0.346895;0.0;1.433628;0.0;0.269103;0.325581
150;Ne radi se na crno pa radnici imaju zdravstveno osiguranje;There aren't illegal jobs, so workers have health insurance;youth;life together;;;1.0;1;20.3;10.0;;20;3.0;Worker's protection and rights;10;0;Social Programs / Social Services;Economic Activity & Livelihoods;Rights & Dignity;0.0;1.0;0.346895;0.0;0.0;0.915254;0.06;0.315789
153;Nema toliko (15000) nezaposlenih.;There aren't many unemployed people (15 000);youth;life together;;;1.0;1;10.2;20.2;;10;2.0;Unemployment;20;2.0;Hiring & employment;Rights & Dignity;Economic Activity & Livelihoods;0.0;1.0;0.346895;0.0;0.0;0.915254;0.355263;0.27
156;Nisu prepunjeni kontejneri jer otpad se redovno odvozi.;Containers are not overfilled because waste is regularly removed.;youth;life together;;;1.0;1;18.1;10.6;;18;10.0;Waste management Services;10;6.0;Public utilities;Rights & Dignity;Rights & Dignity;0.0;1.0;0.346895;0.0;0.0;0.915254;0.120896;0.315789
158;Odlazak kod psihologa je besplatan;Psychological counseling is free of charge;youth;life together;;;1.0;1;23.1;;;23;10.0;Mental Health;0;0;0;Rights & Dignity;0;;;0.346895;0.0;0.0;0.915254;3.0;0.0
159;Odrasli ne pljuju po sportskim terenima, koje poslije koriste rukometašice ŽRK Zrinjski;Adults don't spit on sports fields used by handball team ŽRK Zrinjski;women;life together;1.0;;;1;12.1;3.8;;12;10.0;Facilities;3;8.0;Condition;Culture & Society;Culture & Society;;;0.346895;0.915254;0.0;0.0;1.051948;0.318182
160;Omladina ne tipka na telefonu nego pričaju jedni s drugima kad izađu zajedno.;Young people do not stare at their phones when they're out, but talk to each other;men;life together;;;1.0;1;15.0;6.5;;15;0.0;Youth;6;5;Technology;Culture & Society;Culture & Society;;;0.346895;0.0;0.0;0.915254;0.1537;0.356061
162;Osnovne namirnice, kao hrana i ulje, nisu skupe;Essential groceries, like food and oil, are not expensive;youth;life together;;;1.0;1;20.8;;;20;8.0;Livelihoods;0;0;0;Economic Activity & Livelihoods;0;;;0.346895;0.0;0.0;0.915254;0.06;0.0
164;Osoba koja radi u Elektroprivredi ne gleda ostale ljude s visine.;A person working at the Electric company does not look down on others;men;life together;1.0;;;1;1.1;20.8;;1;10.0;Personal value;20;8.0;Livelihoods;Culture & Society;Economic Activity & Livelihoods;;;0.346895;0.915254;0.0;0.0;0.782609;0.27
166;Otvaraju se fabrike u Mostaru, u kojima rade i Hrvati, i Srbi i Bošnjaci.;Factories where Croats, Serbs and Bosniaks work together are being opened in Mostar;women;life together;;1.0;;1;6.9;20.1;;6;9.0;Ethno-religious identity;20;10.0;Inclusivity;Culture & Society;Economic Activity & Livelihoods;;;0.346895;0.0;1.433628;0.0;0.026112;0.27
172;Plesni klub B-Dance sarađuje s plesnim klubom Mo-Stars.;"""B-Dance"" and ""Mo-Stars"" dance clubs cooperate";youth;life together;;;1.0;1;12.4;9.7;;12;4.0;Inclusion;9;7.0;Citizens' associations;Culture & Society;Rights & Dignity;;;0.346895;0.0;0.0;0.915254;1.051948;0.325581
173;Plivački klubovi sarađuju;Swimming clubs cooperate;youth;life together;;;1.0;1;12.4;9.7;;12;4.0;Inclusion;9;7.0;Citizens' associations;Culture & Society;Rights & Dignity;;;0.346895;0.0;0.0;0.915254;1.051948;0.325581
183;Političko vodstvo ublažavanjem retorike potiče zajednički život u Mostaru , a ne podjele.;By softening the rhetoric, the political leadership encourages living together in Mostar, not divisions.;women;life together;;1.0;;1;9.2;8.4;;9;2.0;Political accountability;8;4.0;Politics;Rights & Dignity;Culture & Society;;;0.346895;0.0;1.433628;0.0;0.269103;1.0
196;Postoji prostorija za omladinu gdje su svi dobrodošli u Podhumu;There is a space for Youth in Podhum where all are welcome;youth;life together;;;1.0;1;11.1;15.5;;11;10.0;Cafes and Space;15;5;Inclusion;Culture & Society;Culture & Society;;;0.346895;0.0;0.0;0.915254;1.78022;0.274194
204;Pozdravljamo jedni druge kad se sretnemo na ulici;We greet each other when we meet on the street;youth;life together;1.0;;;1;1.3;6.3;;1;3.0;Social;6;3.0;Social Trust;Culture & Society;Culture & Society;1.0;1.0;0.346895;0.915254;0.0;0.0;0.782609;0.356061
207;Projekti NVO-a okupljaju djecu iz čitavog Mostara.;NGO projects gather children from all over Mostar.;women;life together;1.0;;;1;9.7;15.5;;9;7.0;Citizens' associations;15;5;Inclusion;Rights & Dignity;Culture & Society;;;0.346895;0.915254;0.0;0.0;0.269103;0.274194
211;Roditelji djece, koja treniraju u ŽRK Zrinjski, se ne protive kad ih trenerica vodi na trening u Zalik.;Parents of the children of ŽRK Zrinjski have nothing against their children's trainer taking them for training in Zalik;women;life together;;;1.0;1;6.1;15.5;;6;10.0;Us V Them;15;5;Inclusion;Culture & Society;Culture & Society;0.0;1.0;0.346895;0.0;0.0;0.915254;0.026112;0.274194
226;Stanovnici Podhuma sudjeluju u diskusijama o problemima u zajednici.;Residents of Podhum participate in discussions about local issues;women;life together;1.0;;;1;3.2;6.0;;3;2.0;Public Ownership;6;0;Social Relations;Culture & Society;Culture & Society;;;0.346895;0.915254;0.0;0.0;0.042078;0.356061
239;Svaki predsjednik radi za dobrobit svih naroda BiH;Each president works for the common good of all people in Bosnia and Herzegovina;youth;life together;1.0;;;1;9.2;;;9;2.0;Political accountability;0;0;0;Rights & Dignity;0;1.0;1.0;0.346895;0.915254;0.0;0.0;0.269103;0.0
240;Svi koji rade u Gradskoj upravi u Mostaru se slažu jedni s drugima.;Everyone who works in the Mostar City Administration gets along well with each other.;men;life together;;;1.0;1;9.1;6.0;;9;10.0;City politics;6;0;Social Relations;Rights & Dignity;Culture & Society;;;0.346895;0.0;0.0;0.915254;0.269103;0.356061
253;U kafićima parovi pričaju jedno s drugim, a ne tipkaju na telefon.;In cafes, couples talk to each other instead of typing on the phone.;men;life together;;;1.0;1;11.1;6.5;;11;10.0;Cafes and Space;6;5;Technology;Culture & Society;Culture & Society;0.0;1.0;0.346895;0.0;0.0;0.915254;1.78022;0.356061
259;U Mostaru ljudi suosjećaju jedni s drugima.;In Mostar, people sympathize with each other.;men;life together;1.0;;;1;6.3;1.3;;6;3.0;Social Trust;1;3.0;Social;Culture & Society;Culture & Society;1.0;1.0;0.346895;0.915254;0.0;0.0;0.026112;0.391304
278;U Mostaru se stvaraju uslovi zaposlenja da mladi ostaju.;Better employment conditions are being created in Mostar in order to prevent younger generations from leaving;men;life together;;1.0;;1;20.5;15.4;;20;5.0;Youth employment;15;4.0;Livelihoods;Economic Activity & Livelihoods;Culture & Society;-1.0;1.0;0.346895;0.0;1.433628;0.0;0.06;0.274194
288;U Podhumu se organizuju akcije da se očisti Radobolja.;In Podhum, there are organized cleaning events around Radobolja;men;life together;1.0;;;1;18.3;6.4;;18;3.0;Environmental Restoration;6;4.0;Activism;Rights & Dignity;Culture & Society;1.0;1.0;0.346895;0.915254;0.0;0.0;0.120896;0.356061
291;U prostoriji za omladinu u Podhumu ima klub čitalaca gdje razmjenjuju se ideje;There is a readers' club in the youth room in Podhum where ideas are exchanged;youth;life together;;;1.0;1;11.1;11.4;;11;10.0;Cafes and Space;11;4.0;Informal;Culture & Society;Culture & Society;0.0;1.0;0.346895;0.0;0.0;0.915254;1.78022;0.538462
298;"U torbu koja se suši na balkonu ne upadne prazan tetrapak kojeg je neko bacio s drugog prozora.
";A milk carton does not end up in the bag drying on the balcony, when someone tosses it from the other window;youth;life together;;;1.0;1;18.2;3.2;;18;2.0;Waste prevention;3;2.0;Public Ownership;Rights & Dignity;Culture & Society;;;0.346895;0.0;0.0;0.915254;0.120896;0.318182
308;Veš koji sušimo na balkonu nema zaljepljen omot od čokolade koji je bačen s nekog prozora;The laundry we dry on the balcony does not have a glued chocolate wrapper thrown from a window;youth;life together;1.0;;;1;18.2;3.2;;18;2.0;Waste prevention;3;2.0;Public Ownership;Rights & Dignity;Culture & Society;1.0;1.0;0.346895;0.915254;0.0;0.0;0.120896;0.318182
323;Žena iz Podhuma ide i u kazalište i u pozorište.;A woman from Podhum goes to both theatres;women;life together;;;1.0;1;11.1;1.0;;11;10.0;Cafes and Space;1;0;Integration and Acceptance;Culture & Society;Culture & Society;0.0;1.0;0.346895;0.0;0.0;0.915254;1.78022;0.391304
